,X,O,pred,diff
5815,of,O,O,0
5816,wow,O,O,0
5817,i,O,O,0
5818,ca,O,O,0
5819,n't,O,O,0
5820,wait,O,O,0
5821,to,O,O,0
5822,go,O,O,0
5823,to,O,O,0
5824,bed,O,O,0
5825,tonight,O,O,0
5826,"1,000,000",O,O,0
5827,Real,O,O,0
5829,Views,O,O,0
5830,",",O,O,0
5831,$,O,O,0
5832,2000,O,O,0
5833,!!,O,O,0
5834,URL524,O,O,0
5835,RT,O,O,0
5836,@USER1755,O,O,0
5837,:,O,O,0
5838,Beer,O,O,0
5839,Director,O,O,0
5842,getting,O,O,0
5843,ready,O,O,0
5844,to,O,O,0
5845,taste,O,O,0
5846,some,O,O,0
5847,springtime,O,O,0
5848,brews,O,O,0
5849,on,O,O,0
5850,@USER1704,O,O,0
5851,!,O,O,0
5852,RT,O,O,0
5853,@USER916,O,O,0
5854,:,O,O,0
5855,Found,O,O,0
5856,some,O,O,0
5857,cool,O,O,0
5858,fans,O,O,0
5859,at,O,O,0
5860,the,O,O,0
5861,@USER760,O,O,0
5862,display,O,O,0
5863,who,O,O,0
5864,have,O,O,0
5865,NO,O,O,0
5866,idea,O,O,0
5867,I,O,O,0
5868,'m,O,O,0
5869,about,O,O,0
5870,to,O,O,0
5871,surprise,O,O,0
5872,them,O,O,0
5873,w/,O,O,0
5874,pre-race,O,O,0
5875,passes,O,O,0
5876,!,O,O,0
5877,🎉,O,O,0
5878,-,O,O,0
5879,JW,O,O,0
5880,URL0,O,O,0
5881,…,O,O,0
5882,RT,O,O,0
5883,@USER1960,O,O,0
5884,:,O,O,0
5885,Uncountable,O,O,0
5886,!,O,O,0
5887,#ServicesByMSG,O,O,0
5888,.,O,O,0
5889,Are,O,O,0
5890,going,O,O,0
5891,Onn,O,O,0
5892,Across,O,O,0
5893,The,O,O,0
5894,Globe,O,O,0
5895,under,O,O,0
5896,HIS,O,O,0
5897,HOLINESS,O,O,0
5898,@USER530,O,O,0
5899,',O,O,0
5900,:-),O,O,0
5901,URL1360,O,O,0
5902,RT,O,O,0
5903,@USER291,O,O,0
5904,:,O,O,0
5905,I,O,O,0
5906,love,O,O,0
5907,this,O,O,0
5908,cat,O,O,0
5909,.,O,O,0
5910,URL1120,O,O,0
5911,#VeranoMTV2016,O,O,0
5912,5,O,O,0
5913,Seconds,O,O,0
5914,of,O,O,0
5915,Summer,O,O,0
5916,16,O,O,0
5917,RT,O,O,0
5918,@USER2282,O,O,0
5919,:,O,O,0
5921,IS,O,O,0
5922,STRONG,O,O,0
5923,BUT,O,O,0
5924,CA,O,O,0
5925,N'T,O,O,0
5926,EVEN,O,O,0
5927,OPEN,O,O,0
5928,A,O,O,0
5929,BAG,O,O,0
5930,OF,O,O,0
5932,URL389,O,O,0
5935,getting,O,O,0
5936,a,O,O,0
5937,theatre,O,O,0
5938,🤘🏻😍,O,O,0
5939,URL819,O,O,0
5940,RT,O,O,0
5941,@USER2394,O,O,0
5942,:,O,O,0
5943,26,O,O,0
5944,.,O,O,0
5951,they,O,O,0
5952,were,O,O,0
5953,just,O,O,0
5954,discount,O,O,0
5958,but,O,O,0
5959,i,O,O,0
5960,loved,O,O,0
5961,it,O,O,0
5962,anyway,O,O,0
5963,URL1270,O,O,0
5964,k,O,O,0
5965,but,O,O,0
5966,@USER2313,O,O,0
5967,is,O,O,0
5968,legit,O,O,0
5969,cute,O,O,0
5970,af,O,O,0
5971,so,O,O,0
5972,I,O,O,0
5973,'m,O,O,0
5974,confused,O,O,0
5975,😩,O,O,0
5976,#pray,O,O,0
5979,restore,O,O,0
5981,lady,O,O,0
5982,'s,O,O,0
5983,privacy,O,O,0
5984,Completely,O,O,0
5985,&,O,O,0
5986,vindicate,O,O,0
5987,her,O,O,0
5988,sanity,O,O,0
5989,&,O,O,0
5990,reports,O,O,0
5991,of,O,O,0
5992,thugs,O,O,0
5993,',O,O,0
5994,24,O,O,0
5995,hr,O,O,0
5996,stalking,O,O,0
5997,&,O,O,0
5998,eavesdroppin,O,O,0
5999,IJN,O,O,0
6000,Like,O,O,0
6001,8,O,O,0
6002,hours,O,O,0
6003,ago,O,O,0
6004,URL1579,O,O,0
6005,Why,O,O,0
6006,are,O,O,0
6007,you,O,O,0
6008,turning,O,O,0
6009,on,O,O,0
6010,me,O,O,0
6011,???,O,O,0
6012,RT,O,O,0
6013,@USER1402,O,O,0
6014,:,O,O,0
6015,This,O,O,0
6016,is,O,O,0
6017,a,O,O,0
6018,real,O,O,0
6019,fight,O,O,0
6020,URL609,O,O,0
6021,RT,O,O,0
6022,@USER2510,O,O,0
6023,:,O,O,0
6025,owner,O,O,0
6028,having,O,O,0
6029,second,O,O,0
6030,thoughts,O,O,0
6031,about,O,O,0
6033,...,O,O,0
6034,URL723,O,O,0
6035,#Pep_Guardiola,O,O,0
6036,#Jose_Mourinho,O,O,0
6037,Wife,O,O,0
6038,Catches,O,O,0
6039,Her,O,O,0
6040,Husband,O,O,0
6041,With,O,O,0
6042,Mistress,O,O,0
6043,And,O,O,0
6044,Beats,O,O,0
6045,The,O,O,0
6046,Hell,O,O,0
6047,Out,O,O,0
6048,Of,O,O,0
6049,Her,O,O,0
6050,(,O,O,0
6051,Photos,O,O,0
6052,),O,O,0
6053,URL627,O,O,0
6054,Time,O,O,0
6055,to,O,O,0
6056,Make,O,O,0
6057,your,O,O,0
6058,#MomentsThatCount,O,O,0
6059,at,O,O,0
6060,#NissanPavilion,O,O,0
6061,by,O,O,0
6062,having,O,O,0
6063,a,O,O,0
6064,glimpse,O,O,0
6065,of,O,O,0
6068,trophy,O,O,0
6069,watch,O,O,0
6070,here,O,O,0
6071,>>>,O,O,0
6072,URL1604,O,O,0
6073,WWW,O,O,0
6074,#MTVHottest,O,O,0
6075,Little,O,O,0
6076,Mix,O,O,0
6077,Our,O,O,0
6078,brand,O,O,0
6079,new,O,O,0
6082,with,O,O,0
6083,hair,O,O,0
6084,buns,O,O,0
6085,in,O,O,0
6086,the,O,O,0
6087,beauteous,O,O,0
6088,home,O,O,0
6089,of,O,O,0
6090,@USER1630,O,O,0
6091,|,O,O,0
6092,Available,O,O,0
6093,…,O,O,0
6094,URL1186,O,O,0
6095,👉,O,O,0
6096,URL501,O,O,0
6097,👈,O,O,0
6098,Real,O,O,0
6099,women,O,O,0
6100,to,O,O,0
6101,sex,O,O,0
6102,with,O,O,0
6103,✅,O,O,0
6104,Fully,O,O,0
6105,free,O,O,0
6106,now,O,O,0
6107,🔞,O,O,0
6108,#anikka,O,O,0
6109,#angelina,O,O,0
6110,#analporn,O,O,0
6111,#animation,O,O,0
6112,I,O,O,0
6113,got,O,O,0
6114,a,O,O,0
6115,traveler,O,O,0
6117,it,O,O,0
6118,'s,O,O,0
6119,fr,O,O,0
6120,just,O,O,0
6121,pictures,O,O,0
6122,I,O,O,0
6123,'ve,O,O,0
6124,shot,O,O,0
6125,while,O,O,0
6126,traveling,O,O,0
6127,n,O,O,0
6128,exploring,O,O,0
6129,do,O,O,0
6130,n't,O,O,0
6131,have,O,O,0
6132,to,O,O,0
6133,follow,O,O,0
6134,me,O,O,0
6135,but,O,O,0
6136,just,O,O,0
6137,take,O,O,0
6138,a,O,O,0
6139,peek,O,O,0
6141,:,O,O,0
6142,stevoohhh,O,O,0
6145,-,O,O,0
6148,URL479,O,O,0
6149,#hiphop,O,O,0
6150,#music,O,O,0
6151,#Verified,O,O,0
6152,#rt,O,O,0
6153,RT,O,O,0
6154,@USER597,O,O,0
6155,:,O,O,0
6156,Résumé,O,O,0
6157,:,O,O,0
6158,Makes,O,O,0
6159,$,O,O,0
6160,35,O,O,0
6161,k,O,O,0
6162,a,O,O,0
6163,year,O,O,0
6164,but,O,O,0
6165,will,O,O,0
6166,break,O,O,0
6167,your,O,O,0
6168,kindergartner,O,O,0
6169,'s,O,O,0
6170,ankles,O,O,0
6171,URL573,O,O,0
6172,themselves,O,O,0
6173,as,O,O,0
6175,URL782,O,O,0
6176,@USER402,O,O,0
6179,basically,O,O,0
6180,dupes,O,O,0
6181,high,O,O,0
6182,end,O,O,0
6183,makeup,O,O,0
6184,it,O,O,0
6185,'s,O,O,0
6186,where,O,O,0
6187,I,O,O,0
6188,get,O,O,0
6189,all,O,O,0
6190,my,O,O,0
6191,stuff,O,O,0
6192,lmao,O,O,0
6193,RT,O,O,0
6194,@USER2206,O,O,0
6195,:,O,O,0
6196,when,O,O,0
6197,the,O,O,0
6198,people,O,O,0
6199,you,O,O,0
6200,thought,O,O,0
6201,are,O,O,0
6202,quiet,O,O,0
6203,pero,O,O,0
6204,dili,O,O,0
6205,diay,O,O,0
6206,orayt,O,O,0
6207,URL760,O,O,0
6208,RT,O,O,0
6209,@USER1589,O,O,0
6210,:,O,O,0
6215,by,O,O,0
6218,|,O,O,0
6219,Cover,O,O,0
6220,by,O,O,0
6223,:,O,O,0
6224,URL361,O,O,0
6225,via,O,O,0
6226,@USER1490,O,O,0
6227,@USER500,O,O,0
6228,haha,O,O,0
6229,that,O,O,0
6230,'s,O,O,0
6231,so,O,O,0
6232,cool,O,O,0
6233,!!,O,O,0
6234,I,O,O,0
6235,plan,O,O,0
6236,on,O,O,0
6237,getting,O,O,0
6238,a,O,O,0
6239,cap,O,O,0
6240,shield,O,O,0
6241,eventually,O,O,0
6242,when,O,O,0
6243,I,O,O,0
6244,have,O,O,0
6245,money,O,O,0
6246,to,O,O,0
6247,blow,O,O,0
6248,.,O,O,0
6249,Tweet,O,O,0
6250,a,O,O,0
6251,pic,O,O,0
6252,of,O,O,0
6253,the,O,O,0
6254,suit,O,O,0
6255,!!,O,O,0
6260,Talks,O,O,0
6263,&,O,O,0
6264,Repping,O,O,0
6265,the,O,O,0
6266,',O,O,0
6267,New,O,O,0
6268,R&B,O,O,0
6269,',O,O,0
6270,on,O,O,0
6272,Debut,O,O,0
6273,Album,O,O,0
6274,:,O,O,0
6275,Moving,O,O,0
6276,to,O,O,0
6279,a,O,O,0
6280,...,O,O,0
6281,URL772,O,O,0
6282,@USER2150,O,O,0
6283,@USER2103,O,O,0
6284,I,O,O,0
6285,need,O,O,0
6286,to,O,O,0
6287,check,O,O,0
6288,this,O,O,0
6289,out,O,O,0
6290,!,O,O,0
6291,Thanks,O,O,0
6292,#saskedchat,O,O,0
6293,RT,O,O,0
6294,@USER2231,O,O,0
6295,:,O,O,0
6296,We,O,O,0
6297,are,O,O,0
6298,live,O,O,0
6299,now,O,O,0
6300,!!!!,O,O,0
6301,URL1389,O,O,0
6302,URL1033,O,O,0
6303,RT,O,O,0
6304,@USER2409,O,O,0
6305,:,O,O,0
6306,#KanhaiyaKumar,O,O,0
6307,bail,O,O,0
6308,plea,O,O,0
6309,#adjourned,O,O,0
6310,to,O,O,0
6311,Feb.,O,O,0
6312,29,O,O,0
6313,URL814,O,O,0
6314,URL443,O,O,0
6315,RT,O,O,0
6316,@USER1443,O,O,0
6317,:,O,O,0
6318,"""",O,O,0
6319,Can,O,O,0
6320,i,O,O,0
6321,have,O,O,0
6322,a,O,O,0
6323,bite,O,O,0
6324,"""",O,O,0
6325,Me,O,O,0
6326,:,O,O,0
6327,URL1243,O,O,0
6328,RT,O,O,0
6329,@USER128,O,O,0
6330,:,O,O,0
6331,Look,O,O,0
6332,at,O,O,0
6333,that,O,O,0
6334,face,O,O,0
6335,.,O,O,0
6336,The,O,O,0
6337,joys,O,O,0
6338,of,O,O,0
6339,being,O,O,0
6340,a,O,O,0
6341,parent,O,O,0
6342,URL730,O,O,0
6343,RT,O,O,0
6344,@USER2590,O,O,0
6345,:,O,O,0
6346,in,O,O,0
6347,the,O,O,0
6348,mood,O,O,0
6349,for,O,O,0
6350,a,O,O,0
6351,long,O,O,0
6352,drive,O,O,0
6353,with,O,O,0
6354,no,O,O,0
6355,destination,O,O,0
6356,RT,O,O,0
6357,@USER161,O,O,0
6358,:,O,O,0
6359,throwback,O,O,0
6360,to,O,O,0
6361,this,O,O,0
6362,amazing,O,O,0
6363,performance,O,O,0
6364,URL1108,O,O,0
6365,RT,O,O,0
6366,@USER1713,O,O,0
6367,:,O,O,0
6368,I,O,O,0
6369,find,O,O,0
6370,this,O,O,0
6371,hilarious,O,O,0
6372,in,O,O,0
6373,its,O,O,0
6374,appalling-ness,O,O,0
6375,for,O,O,0
6376,a,O,O,0
6377,number,O,O,0
6378,of,O,O,0
6379,reasons,O,O,0
6380,.,O,O,0
6381,URL1358,O,O,0
6382,RT,O,O,0
6383,@USER1527,O,O,0
6384,:,O,O,0
6385,Very,O,O,0
6386,hot,O,O,0
6387,!,O,O,0
6388,URL423,O,O,0
6389,RT,O,O,0
6390,@USER959,O,O,0
6391,:,O,O,0
6392,#NewportNews,O,O,0
6393,#Virginia,O,O,0
6394,boy,O,O,0
6395,leaves,O,O,0
6397,",",O,O,0
6398,water,O,O,0
6399,for,O,O,0
6400,#LetterCarrier,O,O,0
6401,URL938,O,O,0
6402,via,O,O,0
6403,@USER6,O,O,0
6404,URL224,O,O,0
6405,…,O,O,0
6406,The,O,O,0
6407,old,O,O,0
6408,niggas,O,O,0
6409,on,O,O,0
6412,album,O,O,0
6413,Lowkey,O,O,0
6414,be,O,O,0
6415,taking,O,O,0
6416,hella,O,O,0
6417,shots,O,O,0
6418,at,O,O,0
6419,the,O,O,0
6420,new,O,O,0
6421,niggas,O,O,0
6422,lol,O,O,0
6423,RT,O,O,0
6424,@USER1874,O,O,0
6425,:,O,O,0
6426,hi,O,O,0
6427,a,O,O,0
6428,lil,O,O,0
6429,reminder,O,O,0
6430,that,O,O,0
6431,u,O,O,0
6432,guys,O,O,0
6433,will,O,O,0
6434,meet,O,O,0
6436,&,O,O,0
6438,:~),O,O,0
6439,URL1169,O,O,0
6441,writer,O,O,0
6444,’s,O,O,0
6445,crime,O,O,0
6446,is,O,O,0
6447,n't,O,O,0
6448,what,O,O,0
6449,he,O,O,0
6450,wrote,O,O,0
6451,–,O,O,0
6452,it,O,O,0
6453,is,O,O,0
6454,that,O,O,0
6455,he,O,O,0
6456,is,O,O,0
6457,alive,O,O,0
6458,URL607,O,O,0
6459,RT,O,O,0
6460,@USER919,O,O,0
6461,:,O,O,0
6462,Great,O,O,0
6463,setting,O,O,0
6464,for,O,O,0
6465,@USER1033,O,O,0
6472,URL461,O,O,0
6473,RT,O,O,0
6474,@USER1916,O,O,0
6475,:,O,O,0
6476,hate,O,O,0
6477,getting,O,O,0
6478,flashbacks,O,O,0
6479,from,O,O,0
6480,things,O,O,0
6481,you,O,O,0
6482,do,O,O,0
6483,n't,O,O,0
6484,want,O,O,0
6485,to,O,O,0
6486,remember,O,O,0
6487,.,O,O,0
6488,it,O,O,0
6489,feels,O,O,0
6490,like,O,O,0
6491,your,O,O,0
6492,heart,O,O,0
6493,suddenly,O,O,0
6494,drops,O,O,0
6495,and,O,O,0
6496,anxiety,O,O,0
6497,starts,O,O,0
6498,…,O,O,0
6499,RT,O,O,0
6500,@USER1256,O,O,0
6501,:,O,O,0
6502,"""",O,O,0
6503,We,O,O,0
6504,need,O,O,0
6505,some,O,O,0
6506,payday,O,O,0
6507,lending,O,O,0
6508,reforms,O,O,0
6509,.,O,O,0
6510,"""",O,O,0
6511,-,O,O,0
6515,Superintendent,O,O,0
6518,URL1181,O,O,0
6519,…,O,O,0
6520,RT,O,O,0
6521,@USER2347,O,O,0
6522,:,O,O,0
6523,For,O,O,0
6524,the,O,O,0
6525,highest,O,O,0
6526,ticket,O,O,0
6527,prices,O,O,0
6528,in,O,O,0
6529,world,O,O,0
6530,football,O,O,0
6531,",",O,O,0
6532,we,O,O,0
6533,'re,O,O,0
6534,',O,O,0
6535,entitled,O,O,0
6536,',O,O,0
6537,to,O,O,0
6538,expect,O,O,0
6539,more,O,O,0
6540,than,O,O,0
6541,zero,O,O,0
6543,/,O,O,0
6545,titles,O,O,0
6546,in,O,O,0
6547,12,O,O,0
6548,yrs,O,O,0
6549,.,O,O,0
6550,URL219,O,O,0
6551,…,O,O,0
6552,Now,O,O,0
6553,playing,O,O,0
6554,on,O,O,0
6557,(,O,O,0
6558,@USER2325,O,O,0
6559,),O,O,0
6566,by,O,O,0
6569,#OSN,O,O,0
6570,#NowPlaying,O,O,0
6571,(,O,O,0
6572,URL1112,O,O,0
6573,),O,O,0
6574,@USER2322,O,O,0
6575,what,O,O,0
6576,Of,O,O,0
6577,course,O,O,0
6578,",",O,O,0
6579,as,O,O,0
6580,everyone,O,O,0
6581,knows,O,O,0
6583,resigned,O,O,0
6584,from,O,O,0
6585,the,O,O,0
6586,campaign,O,O,0
6587,and,O,O,0
6588,retracted,O,O,0
6589,these,O,O,0
6590,comments,O,O,0
6591,.,O,O,0
6592,But,O,O,0
6593,now,O,O,0
6594,she,O,O,0
6595,'s,O,O,0
6598,to,O,O,0
6599,the,O,O,0
6601,.,O,O,0
6602,ugh,O,O,0
6603,I,O,O,0
6604,'m,O,O,0
6605,so,O,O,0
6606,picky,O,O,0
6607,when,O,O,0
6608,it,O,O,0
6609,comes,O,O,0
6610,to,O,O,0
6611,dress,O,O,0
6612,shopping,O,O,0
6613,:(,O,O,0
6614,the,O,O,0
6615,video,O,O,0
6616,had,O,O,0
6617,an,O,O,0
6618,effect,O,O,0
6619,on,O,O,0
6620,me,O,O,0
6621,Oh,O,O,0
6622,",",O,O,0
6623,and,O,O,0
6624,regex,O,O,0
6625,by,O,O,0
6626,@USER1783,O,O,0
6627,.,O,O,0
6628,Do,O,O,0
6629,check,O,O,0
6630,out,O,O,0
6631,the,O,O,0
6632,slides,O,O,0
6633,.,O,O,0
6634,#NICAR16,O,O,0
6635,can,O,O,0
6636,hou,O,O,0
6637,shut,O,O,0
6638,up,O,O,0
6639,beacause,O,O,0
6640,yiur,O,O,0
6641,beeath,O,O,0
6642,stinka,O,O,0
6643,URL1440,O,O,0
6644,I,O,O,0
6645,just,O,O,0
6646,do,O,O,0
6647,n't,O,O,0
6648,understand,O,O,0
6649,how,O,O,0
6650,someone,O,O,0
6651,can,O,O,0
6652,change,O,O,0
6653,their,O,O,0
6654,mind,O,O,0
6655,so,O,O,0
6656,fast,O,O,0
6657,.,O,O,0
6658,You,O,O,0
6659,'re,O,O,0
6660,so,O,O,0
6661,disgusting,O,O,0
6662,Genocide,O,O,0
6663,in,O,O,0
6665,yet,O,O,0
6666,world,O,O,0
6667,silence,O,O,0
6668,.,O,O,0
6669,Very,O,O,0
6670,strange,O,O,0
6671,:,O,O,0
6672,for,O,O,0
6674,&,O,O,0
6675,#Europe,O,O,0
6676,",",O,O,0
6678,does,O,O,0
6679,n't,O,O,0
6680,exist,O,O,0
6681,!,O,O,0
6682,Can,O,O,0
6683,You,O,O,0
6684,explain,O,O,0
6685,?,O,O,0
6686,#ForgottenWarInYemen,O,O,0
6689,just,O,O,0
6690,threw,O,O,0
6691,a,O,O,0
6692,dude,O,O,0
6693,If,O,O,0
6694,you,O,O,0
6695,cheat,O,O,0
6696,on,O,O,0
6697,someone,O,O,0
6698,that,O,O,0
6699,is,O,O,0
6700,willing,O,O,0
6701,to,O,O,0
6702,do,O,O,0
6703,anything,O,O,0
6704,for,O,O,0
6705,you,O,O,0
6706,",",O,O,0
6707,you,O,O,0
6708,actually,O,O,0
6709,cheated,O,O,0
6710,yourself,O,O,0
6711,out,O,O,0
6712,of,O,O,0
6713,true,O,O,0
6714,loyalty,O,O,0
6715,.,O,O,0
6716,RT,O,O,0
6717,@USER1289,O,O,0
6718,:,O,O,0
6719,FRIENDLY,O,O,0
6720,REMINDER,O,O,0
6721,THAT,O,O,0
6724,AND,O,O,0
6727,DESERVED,O,O,0
6728,MORE,O,O,0
6729,SCENES,O,O,0
6730,TOGETHER,O,O,0
6731,URL905,O,O,0
6732,....,O,O,0
6733,and,O,O,0
6734,guess,O,O,0
6735,who,O,O,0
6736,are,O,O,0
6737,paying,O,O,0
6738,the,O,O,0
6739,shortfall,O,O,0
6740,!,O,O,0
6741,URL875,O,O,0
6742,RT,O,O,0
6743,@USER849,O,O,0
6744,:,O,O,0
6746,TEAM,O,O,0
6747,DOING,O,O,0
6750,with,O,O,0
6751,@USER2199,O,O,0
6752,STANDEE,O,O,0
6753,#VoteMaineFPP,O,O,0
6754,#KCA,O,O,0
6755,URL651,O,O,0
6756,She,O,O,0
6757,wrote,O,O,0
6758,on,O,O,0
6759,a,O,O,0
6760,note,O,O,0
6761,attached,O,O,0
6762,"""",O,O,0
6763,I,O,O,0
6764,do,O,O,0
6765,nt,O,O,0
6766,put,O,O,0
6767,my,O,O,0
6768,credit,O,O,0
6769,card,O,O,0
6770,info,O,O,0
6771,on,O,O,0
6772,the,O,O,0
6773,internet,O,O,0
6774,"""",O,O,0
6775,😭😂😭😂,O,O,0
6776,I,O,O,0
6777,love,O,O,0
6778,her,O,O,0
6779,old,O,O,0
6780,ass,O,O,0
6781,man,O,O,0
6782,.,O,O,0
6783,RT,O,O,0
6784,@USER804,O,O,0
6785,:,O,O,0
6786,not,O,O,0
6787,moving,O,O,0
6788,no,O,O,0
6789,nigga,O,O,0
6790,in,O,O,0
6791,my,O,O,0
6792,house,O,O,0
6793,",",O,O,0
6794,if,O,O,0
6795,ima,O,O,0
6796,do,O,O,0
6797,bad,O,O,0
6798,",",O,O,0
6799,ima,O,O,0
6800,do,O,O,0
6801,bad,O,O,0
6802,by,O,O,0
6803,my,O,O,0
6804,damn,O,O,0
6805,self,O,O,0
6806,!!!,O,O,0
6807,👏🏾,O,O,0
6808,RT,O,O,0
6809,@USER1550,O,O,0
6810,:,O,O,0
6811,“,O,O,0
6812,Current,O,O,0
6813,mood,O,O,0
6814,and,O,O,0
6815,most,O,O,0
6816,of,O,O,0
6817,the,O,O,0
6818,days,O,O,0
6819,mood,O,O,0
6820,.,O,O,0
6821,“,O,O,0
6822,URL695,O,O,0
6823,RT,O,O,0
6824,@USER548,O,O,0
6825,:,O,O,0
6826,As,O,O,0
6827,far,O,O,0
6828,as,O,O,0
6829,I,O,O,0
6830,'m,O,O,0
6831,aware,O,O,0
6832,",",O,O,0
6833,the,O,O,0
6834,doors,O,O,0
6835,are,O,O,0
6836,open,O,O,0
6837,.,O,O,0
6838,And,O,O,0
6839,we,O,O,0
6840,'re,O,O,0
6841,On,O,O,0
6842,The,O,O,0
6843,Road,O,O,0
6844,Again,O,O,0
6845,.,O,O,0
6846,@USER1359,O,O,0
6847,what,O,O,0
6848,about,O,O,0
6849,a,O,O,0
6850,drink,O,O,0
6851,of,O,O,0
6852,liquid,O,O,0
6853,nitrogen,O,O,0
6854,?,O,O,0
6855,RT,O,O,0
6856,@USER573,O,O,0
6857,:,O,O,0
6860,:,O,O,0
6861,I,O,O,0
6862,went,O,O,0
6863,to,O,O,0
6865,thanks,O,O,0
6866,to,O,O,0
6867,a,O,O,0
6871,when,O,O,0
6874,went,O,O,0
6875,to,O,O,0
6877,:,O,O,0
6879,(,O,O,0
6880,Graduated,O,O,0
6881,in,O,O,0
6882,1983,O,O,0
6883,",",O,O,0
6884,St,O,O,0
6885,…,O,O,0
6886,Sames,O,O,0
6887,URL1428,O,O,0
6888,RT,O,O,0
6889,@USER399,O,O,0
6890,:,O,O,0
6891,..,O,O,0
6892,rabbits,O,O,0
6893,in,O,O,0
6894,there,O,O,0
6895,.,O,O,0
6896,Told,O,O,0
6897,me,O,O,0
6898,they,O,O,0
6899,were,O,O,0
6900,mine,O,O,0
6901,to,O,O,0
6902,love,O,O,0
6903,and,O,O,0
6904,care,O,O,0
6905,for,O,O,0
6906,.,O,O,0
6907,Even,O,O,0
6908,hired,O,O,0
6909,this,O,O,0
6910,guy,O,O,0
6911,to,O,O,0
6912,help,O,O,0
6913,me,O,O,0
6914,feed,O,O,0
6915,em,O,O,0
6916,and,O,O,0
6917,clean,O,O,0
6918,the,O,O,0
6919,pen,O,O,0
6920,.,O,O,0
6921,Be,O,O,0
6922,…,O,O,0
6923,@USER2275,O,O,0
6924,Careful,O,O,0
6925,with,O,O,0
6926,that,O,O,0
6927,porcelain,O,O,0
6928,skin,O,O,0
6929,.,O,O,0
6930,sweetie,O,O,0
6931,!,O,O,0
6932,RT,O,O,0
6933,@USER474,O,O,0
6934,:,O,O,0
6935,Character,O,O,0
6936,progression,O,O,0
6937,through,O,O,0
6938,all,O,O,0
6939,10,O,O,0
6940,seasons,O,O,0
6941,of,O,O,0
6943,...,O,O,0
6944,URL378,O,O,0
6945,RT,O,O,0
6946,@USER905,O,O,0
6947,:,O,O,0
6948,rt,O,O,0
6949,if,O,O,0
6950,you,O,O,0
6951,grew,O,O,0
6952,up,O,O,0
6953,on,O,O,0
6954,these,O,O,0
6955,streets,O,O,0
6956,URL1061,O,O,0
6957,RT,O,O,0
6958,@USER213,O,O,0
6959,:,O,O,0
6960,Funding,O,O,0
6961,legal,O,O,0
6962,services,O,O,0
6963,focus,O,O,0
6964,of,O,O,0
6966,’s,O,O,0
6967,pre-election,O,O,0
6968,debate,O,O,0
6969,URL513,O,O,0
6970,via,O,O,0
6971,@USER2151,O,O,0
6972,RT,O,O,0
6973,@USER1172,O,O,0
6974,:,O,O,0
6975,I,O,O,0
6976,agree,O,O,0
6977,with,O,O,0
6978,and,O,O,0
6979,support,O,O,0
6982,!,O,O,0
6983,He,O,O,0
6984,'s,O,O,0
6985,right,O,O,0
6986,.,O,O,0
6987,URL1329,O,O,0
6988,RT,O,O,0
6989,@USER689,O,O,0
6990,:,O,O,0
6991,This,O,O,0
6992,is,O,O,0
6993,perhaps,O,O,0
6994,the,O,O,0
6995,most,O,O,0
6996,succinct,O,O,0
6997,and,O,O,0
6998,accurate,O,O,0
6999,sentence,O,O,0
7000,regarding,O,O,0
7002,',O,O,0
7003,popularity,O,O,0
7004,I,O,O,0
7005,have,O,O,0
7006,ever,O,O,0
7007,read,O,O,0
7008,.,O,O,0
7009,URL1157,O,O,0
7010,…,O,O,0
7011,See,O,O,0
7012,you,O,O,0
7013,again,O,O,0
7014,#TSOUAwkward,O,O,0
7015,RT,O,O,0
7016,@USER480,O,O,0
7017,:,O,O,0
7018,I,O,O,0
7019,got,O,O,0
7020,a,O,O,0
7021,new,O,O,0
7022,one,O,O,0
7023,for,O,O,0
7024,you,O,O,0
7025,guys,O,O,0
7026,URL719,O,O,0
7027,#VOZEMPIRE,O,O,0
7028,:,O,O,0
7029,Ready,O,O,0
7030,to,O,O,0
7031,Divorce,O,O,0
7032,?,O,O,0
7035,Resigned,O,O,0
7036,From,O,O,0
7038,’s,O,O,0
7039,Fashion,O,O,0
7040,Company,O,O,0
7041,URL360,O,O,0
7042,If,O,O,0
7043,you,O,O,0
7044,can,O,O,0
7045,meditate,O,O,0
7046,",",O,O,0
7047,then,O,O,0
7048,you,O,O,0
7049,can,O,O,0
7050,achieve,O,O,0
7051,your,O,O,0
7052,smallest,O,O,0
7053,desires,O,O,0
7054,in,O,O,0
7055,life,O,O,0
7056,as,O,O,0
7057,meditation,O,O,0
7058,helps,O,O,0
7059,you,O,O,0
7060,shed,O,O,0
7061,light,O,O,0
7062,on,O,O,0
7063,every,O,O,0
7064,little,O,O,0
7065,information,O,O,0
7066,!,O,O,0
7067,RT,O,O,0
7068,@USER286,O,O,0
7069,:,O,O,0
7070,Early,O,O,0
7071,Bird,O,O,0
7072,tickets,O,O,0
7073,are,O,O,0
7074,now,O,O,0
7075,Sold,O,O,0
7076,Out,O,O,0
7077,!!,O,O,0
7078,Get,O,O,0
7079,your,O,O,0
7080,#CountryFlo,O,O,0
7081,passes,O,O,0
7082,while,O,O,0
7083,supplies,O,O,0
7084,last,O,O,0
7085,:,O,O,0
7086,URL453,O,O,0
7087,URL220,O,O,0
7088,…,O,O,0
7089,He,O,O,0
7090,said,O,O,0
7091,the,O,O,0
7092,shit,O,O,0
7093,stank,O,O,0
7094,RT,O,O,0
7095,@USER877,O,O,0
